source_path,source_file_id,source_filename,output_filename,output_path,status,seg_success,roi_success,fruit_area_ratio_after_label_crop,bbox_x1,bbox_y1,bbox_x2,bbox_y2,original_h,original_w,after_label_h,after_label_w,crop_h,crop_w
8769/surface/8769_06.JPG,1DRe3ypxLrFkmltC_Sl_Bq0pKLuNopeVd,8769_06.JPG,8769_06.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8769_06.JPG,ok,True,True,0.05987806951603666,1241,1098,4687,1982,4000,6000,3880,5760,885,3447
8769/surface/8769_12.JPG,1dmxvdugwhOK7jttqQPdPkW5Jw349pw9X,8769_12.JPG,8769_12.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8769_12.JPG,ok,True,True,0.05524918563860252,1281,1079,4650,1922,4000,6000,3880,5760,844,3370
8769/surface/8769_09.JPG,1b19yZSgqCrFlLhA8H2zjBS6W81K_cyNA,8769_09.JPG,8769_09.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8769_09.JPG,ok,True,True,0.05573131443298969,1277,1065,4664,1949,4000,6000,3880,5760,885,3388
8769/surface/8769_05.JPG,1eJ2zQP5Eh2fU-TUOvig-dLzMDVeM4FIl,8769_05.JPG,8769_05.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8769_05.JPG,ok,True,True,0.05754349226804124,1252,1000,4624,1915,4000,6000,3880,5760,916,3373
8769/surface/8769_01.JPG,12UqyIk_YGTXWenIrLUXllamx_F1zp-h4,8769_01.JPG,8769_01.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8769_01.JPG,ok,True,True,0.06819945589919817,983,1045,4874,1937,4000,6000,3880,5760,893,3892
8769/surface/8769_04.JPG,12jDS7qgwt1LBeDz2whszasOPpcD9RyCB,8769_04.JPG,8769_04.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8769_04.JPG,ok,True,True,0.0680073650486827,985,1155,4873,2028,4000,6000,3880,5760,874,3889
8769/surface/8769_11.JPG,1PCmImc1ZC6z-8GJlUWqFI4ESjmSrwp0E,8769_11.JPG,8769_11.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8769_11.JPG,ok,True,True,0.05541765105956472,1260,1072,4670,1982,4000,6000,3880,5760,911,3411
8769/surface/8769_10.JPG,1Z4SJ4DuRnKqnvWG0923glSPucxq93Q9p,8769_10.JPG,8769_10.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8769_10.JPG,ok,True,True,0.05782856350229095,1227,1080,4696,1922,4000,6000,3880,5760,843,3470
8884/surface/8884_04.JPG,1skTL0Jh2-o1Vyd3oesGgspkFQk9KolB_,8884_04.JPG,8884_04.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_04.JPG,ok,True,True,0.06813421749713632,815,1333,5011,2216,4000,6000,3880,5760,884,4197
8884/surface/8884_03.JPG,1by5glB474aMq3FUeZMtuHK1AQ5lf0UoE,8884_03.JPG,8884_03.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_03.JPG,ok,True,True,0.07077149556128293,877,1285,5094,2090,4000,6000,3880,5760,806,4218
8884/surface/8884_07.JPG,1s8CESeG5OuHHUSRcD7Ckm4XCy3ZGQUhX,8884_07.JPG,8884_07.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_07.JPG,ok,True,True,0.08131340385166094,806,1233,4971,2231,4000,6000,3880,5760,999,4166
8884/surface/8884_02.JPG,1iDqXDDtoS812yZ82CbPTyP621K5Lkwot,8884_02.JPG,8884_02.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_02.JPG,ok,True,True,0.06799456794100801,886,1220,5094,2020,4000,6000,3880,5760,801,4209
8884/surface/8884_09.JPG,1Kz5T_JamacYOERF1HY_CprVG9Q3lULI3,8884_09.JPG,8884_09.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_09.JPG,ok,True,True,0.07237981457617411,918,1113,4910,2067,4000,6000,3880,5760,955,3993
8884/surface/8884_11.JPG,1M2svFyPm3__4A_2IxxcyCf-xinLax4IH,8884_11.JPG,8884_11.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_11.JPG,ok,True,True,0.07062589490263459,918,1194,4949,2124,4000,6000,3880,5760,931,4032
8884/surface/8884_05.JPG,1z5ZPASLTn4Hbdpcu6XPfI46GvWDG8DCT,8884_05.JPG,8884_05.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_05.JPG,ok,True,True,0.08175902061855671,897,1139,4934,2171,4000,6000,3880,5760,1033,4038
8884/surface/8884_10.JPG,18JnI5CVbyP_rGLrCKrsx5HBZuuNAeQo8,8884_10.JPG,8884_10.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_10.JPG,ok,True,True,0.07596730025773196,786,1218,4927,2141,4000,6000,3880,5760,924,4142
8884/surface/8884_01.JPG,1X0YUTK4aQCEbNYSJUSro_ZlYf0vtAJDF,8884_01.JPG,8884_01.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_01.JPG,ok,True,True,0.0718327605956472,896,1101,5096,1950,4000,6000,3880,5760,850,4201
8884/surface/8884_12.JPG,1FIBsWibOkLOCv7W1c5egtD6QpjAUQ1bV,8884_12.JPG,8884_12.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_12.JPG,ok,True,True,0.07436909364261168,957,1228,4935,2169,4000,6000,3880,5760,942,3979
8884/surface/8884_08.JPG,1NGDhmtTVOrJ8TYY80IgM4N-MOOicp9mV,8884_08.JPG,8884_08.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_08.JPG,ok,True,True,0.08010716459049255,873,1224,4909,2252,4000,6000,3880,5760,1029,4037
8884/surface/8884_06.JPG,1CB9-fotMkz0sExR5oLKHL037pF2BqqsR,8884_06.JPG,8884_06.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8884_06.JPG,ok,True,True,0.0792679248997709,766,1272,4939,2248,4000,6000,3880,5760,977,4174
8964/surface/8964_02.JPG,1QhvE1Uey9c25c5MNMbY2ouFADFjsQOan,8964_02.JPG,8964_02.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_02.JPG,ok,True,True,0.0349312267325315,1640,1364,4431,2137,4000,6000,3880,5760,774,2792
8964/surface/8964_09.JPG,1c0W_LTdUMBRfLHogCxlCJWjvJOrGAnhH,8964_09.JPG,8964_09.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_09.JPG,ok,True,True,0.0316003543814433,1638,1377,4452,2076,4000,6000,3880,5760,700,2815
8964/surface/8964_10.JPG,1OttjxyE0t2S2lFdy7x4mnNOzf_Ni8ss-,8964_10.JPG,8964_10.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_10.JPG,ok,True,True,0.03371594895475372,1540,1330,4505,2040,4000,6000,3880,5760,711,2966
8964/surface/8964_04.JPG,1G0P_7JKx5Njr2Armnm8Ue7hhdCkUSltj,8964_04.JPG,8964_04.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_04.JPG,ok,True,True,0.03453308455040092,1666,1415,4374,2143,4000,6000,3880,5760,729,2709
8964/surface/8964_06.JPG,1XUCwaB-jg8cWHBx2707-lH0C4OWyVRJn,8964_06.JPG,8964_06.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_06.JPG,ok,True,True,0.031629528207331045,1732,1449,4285,2181,4000,6000,3880,5760,733,2554
8964/surface/8964_07.JPG,1DNvw2tzdPp_i-LfQ05qEVyXknOTZ1edP,8964_07.JPG,8964_07.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_07.JPG,ok,True,True,0.032826997422680415,1680,1354,4275,2126,4000,6000,3880,5760,773,2596
8964/surface/8964_03.JPG,1Tuk-Dq1wLffYO2zJ2MuPQe_Q3W0eqx6A,8964_03.JPG,8964_03.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_03.JPG,ok,True,True,0.035357110896334476,1693,1365,4435,2132,4000,6000,3880,5760,768,2743
8964/surface/8964_11.JPG,1EeQGBL-VJ4O8H1f4c6tGTYtOlLJVgKiK,8964_11.JPG,8964_11.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_11.JPG,ok,True,True,0.0320593051975945,1683,1455,4588,2146,4000,6000,3880,5760,692,2906
8964/surface/8964_08.JPG,1QOpti_TPS0JioCcWq_bbqMiqNOgD9q87,8964_08.JPG,8964_08.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_08.JPG,ok,True,True,0.032023643327605954,1596,1394,4297,2138,4000,6000,3880,5760,745,2702
8964/surface/8964_05.JPG,1YMzmccUqiaT92jBEMbo_0l4yWWoCjTJJ,8964_05.JPG,8964_05.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_05.JPG,ok,True,True,0.03296897372565865,1679,1343,4331,2125,4000,6000,3880,5760,783,2653
8964/surface/8964_01.JPG,1ru_O-tLI7TINkGk6vjrNLxGKrypbBDkF,8964_01.JPG,8964_01.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_01.JPG,ok,True,True,0.03549027240836197,1649,1350,4388,2107,4000,6000,3880,5760,758,2740
8964/surface/8964_12.JPG,1MDVjRKme7ISiVw8NJ2RmhyoGDVWlzl1e,8964_12.JPG,8964_12.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8964_12.JPG,ok,True,True,0.03170684779495991,1613,1425,4390,2142,4000,6000,3880,5760,718,2778
8582/surface/8582_04.JPG,1gFfAioR_qnOjA4FoeAB5BqKmV0Bicd1o,8582_04.JPG,8582_04.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_04.JPG,ok,True,True,0.02782198596792669,2014,1341,3935,2106,4000,6000,3880,5760,766,1922
8582/surface/8582_10.JPG,1JC7j-ExwHUshOGKXKLtq4XQd9CtmHn6S,8582_10.JPG,8582_10.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_10.JPG,ok,True,True,0.030470316079610538,1931,1301,3980,2147,4000,6000,3880,5760,847,2050
8582/surface/8582_09.JPG,17vdiIc0oJApJVRQXCbHRHFxsRViOPGmy,8582_09.JPG,8582_09.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_09.JPG,ok,True,True,0.02967385273482245,1969,1282,3995,2107,4000,6000,3880,5760,826,2027
8582/surface/8582_12.JPG,1BcFnpNqoOhkF4gS6h1uuwAzuZHgs6-W8,8582_12.JPG,8582_12.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_12.JPG,ok,True,True,0.030299837127720504,1944,1261,3980,2095,4000,6000,3880,5760,835,2037
8582/surface/8582_08.JPG,1tBbuCOm4rVCpUOs1onqy55R9WFD8cVr0,8582_08.JPG,8582_08.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_08.JPG,ok,True,True,0.024050776775486827,2123,1368,3893,2089,4000,6000,3880,5760,722,1771
8582/surface/8582_11.JPG,1nexPe8IBE9Qn-Y8sN67gWGi7f5adQ9WL,8582_11.JPG,8582_11.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_11.JPG,ok,True,True,0.029427128078465065,1964,1248,4013,2073,4000,6000,3880,5760,826,2050
8582/surface/8582_06.JPG,1Pbl9bwvYxpVIoBaTnSlhGYA_a9MKP9rU,8582_06.JPG,8582_06.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_06.JPG,ok,True,True,0.02397905032932417,2103,1368,3866,2094,4000,6000,3880,5760,727,1764
8582/surface/8582_05.JPG,15X1kNucUSeEJfblrFKwB6Q4336Qr5AoH,8582_05.JPG,8582_05.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_05.JPG,ok,True,True,0.023846515249140894,2057,1350,3825,2086,4000,6000,3880,5760,737,1769
8582/surface/8582_03.JPG,1Rtl2spD2eP2t3Fbgk1ItjMRjFkF5WOa0,8582_03.JPG,8582_03.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_03.JPG,ok,True,True,0.027744621635166094,1990,1356,3925,2122,4000,6000,3880,5760,767,1936
8582/surface/8582_02.JPG,1S8hCGeQsL3k7wXuQSAlsTVxW1E3BnILT,8582_02.JPG,8582_02.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_02.JPG,ok,True,True,0.028632007087628867,2008,1306,3930,2140,4000,6000,3880,5760,835,1923
8582/surface/8582_01.JPG,1PG48wQT-mAc5nenMoxUvlerTCzQeeMXj,8582_01.JPG,8582_01.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_01.JPG,ok,True,True,0.027165530140320734,2026,1356,3937,2121,4000,6000,3880,5760,766,1912
8582/surface/8582_07.JPG,1FQCDyiwxLLkFIJlSLEJHZ1AlJ4ayCC-S,8582_07.JPG,8582_07.JPG,/content/drive/MyDrive/TGMT-KLTN/DATABASE-GT/DATASET/8582_07.JPG,ok,True,True,0.023667579467353952,2105,1390,3868,2110,4000,6000,3880,5760,721,1764
